,Ret_1,Ret_5,Ret_21,Ret_63,Ret_126,Ret_252,Ret21_Z,SMA20_Ratio,SMA50_Ratio,SMA200_Ratio,SMA50_200_Ratio,MACD_Ratio,MACD_Hist_Ratio,RSI,Stoch_K,BB_PctB,High252_Dist,Low252_Dist,Volatility,Vol_60,Vol_Ratio,ATR_Ratio,Volume_Ratio,Mkt_Ret_21,Mkt_Ret_63,Mkt_SMA200_Ratio,Mkt_Vol_20,Rel_Ret_21,Rel_Ret_63,nifty_return_1,nifty_return_5,nifty_return_20,nifty_volatility_20,nifty_momentum,nifty_sma_ratio,nifty_sma200_ratio,nifty_trend_direction,sector_return_1,sector_return_5,sector_return_20,sector_momentum,sector_volatility,sector_sma_ratio,india_vix,india_vix_change,india_vix_return,india_vix_volatility,usdinr_return_1,usdinr_return_5,usdinr_return_20,usdinr_volatility,stock_vs_nifty_return,stock_vs_sector_return,stock_nifty_relative_strength,stock_sector_relative_strength,daily_RSI,daily_volatility,daily_return,daily_volume_change,daily_price_vs_EMA,daily_MACD_norm,daily_MACD_signal_norm,daily_MACD_hist_norm,daily_ATR_pct,daily_EMA_fast_vs_slow,daily_momentum,daily_momentum_z,daily_trend_direction,daily_rsi_regime
SMA50_200_Ratio,0.014458508658429178,0.03592865793389661,0.14900854717499415,0.5896016337272775,0.8953712003629638,0.7826267182180497,0.14182674636890244,0.09165959194665989,0.2826056658468304,0.8860932154439648,1.0,0.3035449204402316,-0.16557584236929898,0.20132358017939472,0.067576135665973,0.07404249047442832,0.663138048530382,0.7654743279875751,0.03939217258136769,0.04157936637222501,0.02379545231484262,0.04245953107184493,-0.08509983975507955,0.025912575581663738,0.26194332264869646,0.474493434078929,-0.11671857084961583,0.15319177471628923,0.5472306127627433,-0.0009261201058892322,-0.0045261010003527155,0.019719432643968776,-0.11655792011441435,0.04238683735779819,0.09413676241597617,0.4746723645795962,0.3248108945212596,0.00992649987496676,0.02081419558764389,0.08442154434773842,0.09180958320513408,-0.0639541780691392,0.17986841724146424,-0.13815755807534985,0.019508959090560062,0.01612804238914821,0.06220505239756471,0.001697081132220868,-0.0049231512700101294,-0.03286843441058224,-0.2952034194853034,0.01922987228045915,0.00838229781463386,0.14416108724599638,0.09400774272615293,0.20132358017939472,0.03939217258136769,0.014458508658429178,-0.03208908703761358,0.14514107195284326,0.3035449204402316,0.3734390000268099,-0.16557584236929898,0.04245953107184493,0.5776497535416084,0.03592865793389661,0.03814205058691199,0.34473546203478794,0.18380840962305814
MACD_Ratio,0.06114139503537319,0.31570127775629553,0.8727640713529425,0.7399904738149796,0.5227065154434906,0.36008632922196876,0.8510828077110852,0.7126049141866366,0.9608585887224991,0.6566434156330323,0.3035449204402316,1.0,0.2883621242285177,0.8436016820113748,0.5155854104826959,0.628149969232014,0.5942618804582432,0.5112966829790042,0.040394211265270874,0.035256331389878146,0.005703920404943334,-0.025797196142097224,0.11982034312514303,0.4180602277540218,0.3858317644275317,0.33740649697538905,-0.15876183033989724,0.7626230692880581,0.6533254940625479,0.03879977373055533,0.15289661876540503,0.40913641649501425,-0.1592445734364599,0.40979766112316324,0.4727927701348201,0.33750814387680284,0.32706740103092546,0.041810813009525355,0.2007112768989382,0.5287324226303274,0.520177292528058,-0.1403044264739644,0.5910094944130722,-0.07424483371252551,0.023186873954461607,0.023255057716183893,-0.15855714259660927,-0.04291795647915386,-0.10454607487448231,-0.22449272797230446,-0.11972232567768439,0.04726295718627571,0.03475431846911243,0.7504728365683452,0.5688597963912946,0.8436016820113748,0.040394211265270874,0.06114139503537319,-0.0449858735835757,0.7696038424842604,1.0,0.9487866163169966,0.2883621242285177,-0.025797196142097224,0.874523382717915,0.31570127775629553,0.3258636944684602,0.828115171675071,0.7525343569212162
MACD_Hist_Ratio,0.15790831708403313,0.6445216059507486,0.4882183854394874,-0.00837268303921909,-0.02424890892747122,-0.022791500602162888,0.4935466199632429,0.7871206510886034,0.33423350446599887,0.028759177965195094,-0.16557584236929898,0.2883621242285177,1.0,0.5891114500445025,0.7447973941505037,0.7584879482865784,0.10773555467520628,0.0299646023130478,0.05419240590288202,0.03189009382754499,0.03427495721118313,-0.06416612408231619,0.222296529210092,0.24427598967860523,-0.024045713598270384,0.003990454623233878,0.035806237477142476,0.4296719139973508,0.0047693765471315775,0.08395852529849702,0.3216315163932254,0.25954718763375245,0.03558036743316357,0.2356191204042231,0.163425522886166,0.003117970232759101,0.05083969538845512,0.10024308153802196,0.3886438481814648,0.31326276372044315,0.30757828315257374,0.01917563359799719,0.19526115781425613,-0.028680220160210136,-0.029794830182191194,-0.02530605644570308,-0.05816679103519137,-0.057777073373390705,-0.15065135498209886,-0.11224105651862501,0.040670535314452395,0.1266942003254533,0.10173365629195474,0.45995398466815035,0.3701016884500012,0.5891114500445025,0.05419240590288202,0.15790831708403313,0.09498227138954009,0.679049266782463,0.2883621242285177,0.018844289779364712,1.0,-0.06416612408231619,-0.044349577215181894,0.6445216059507486,0.6413016605735973,0.31331631877304295,0.5369594574780273
RSI,0.32404892076281605,0.668813451385973,0.8643058630941721,0.6132710106729178,0.43093047397011447,0.3020294041941167,0.8859931570358197,0.9273793641395274,0.9121756042346936,0.5615675767763384,0.20132358017939472,0.8436016820113748,0.5891114500445025,1.0,0.8413812756720003,0.9140563436931523,0.5794328689487146,0.42793130975213917,-0.00291357235572712,-0.012682689919076477,0.002689104253528294,-0.11122444465138658,0.17677744482087807,0.4238401871067393,0.31336596636238107,0.2892312063802445,-0.1330211836455628,0.75122655582937,0.5455442314209604,0.15897288030769896,0.32848762853773905,0.4220524541939661,-0.13353013736154656,0.42275116635132237,0.4569988793621814,0.2890157526662665,0.30146715075622865,0.189644573358266,0.40502462775563997,0.5313519584275048,0.5342808370535217,-0.12465375054284034,0.5590346678651632,-0.10778700211871584,-0.03943631754752313,-0.03905725599883129,-0.15278470274627867,-0.060894941423711865,-0.13512921349308488,-0.20119870924208097,-0.08964437904788757,0.27117571806353447,0.2177070178544561,0.7526365353672757,0.5755812431367727,1.0,-0.00291357235572712,0.32404892076281605,0.056469637310006975,0.9643605649325403,0.8436016820113748,0.6933557838337696,0.5891114500445025,-0.11122444465138658,0.6523182809373642,0.668813451385973,0.6941776511717639,0.8438591289502907,0.8974190011020159
Stoch_K,0.4433749515512896,0.7633585224373357,0.6233627772470987,0.3410360404381345,0.24346590918001765,0.17754980554968514,0.6520539994827307,0.8870303036101288,0.629704217564,0.33438997852429664,0.067576135665973,0.5155854104826959,0.7447973941505037,0.8413812756720003,1.0,0.9192050000856709,0.4002226037866666,0.2579878181138135,0.012666585928607622,-0.007771524564635906,0.02550017980864166,-0.1156620617689933,0.16565665874986016,0.2887117273470337,0.14539342803203012,0.15213037244704533,-0.027958472876027714,0.5575727035073439,0.3213295157248936,0.21149444789022326,0.3708821377772198,0.29384518186433745,-0.02822598091080365,0.2863597165919692,0.2947036563434893,0.15170008633605836,0.17529165754449735,0.2557817036876485,0.4478287375130768,0.37044663676643663,0.37188151261076763,-0.03139896375701077,0.36279577915354894,-0.08112046605117595,-0.08274873858500682,-0.08197382188104818,-0.07117138084694363,-0.060574466007985356,-0.1290281778614369,-0.12302629285342034,-0.03758224968090215,0.3736417177966707,0.3023432694541655,0.5715762009217621,0.45220200188321674,0.8413812756720003,0.012666585928607622,0.4433749515512896,0.11417707504985775,0.8744566882767578,0.5155854104826959,0.31197255251428074,0.7447973941505037,-0.1156620617689933,0.2995365208626849,0.7633585224373357,0.7850603582665399,0.6236954495937526,0.7508320403018403
BB_PctB,0.39690469714041077,0.7679335997924467,0.7431146025829511,0.3993569454199338,0.272508011404142,0.19053489714326552,0.7671288069762879,0.9472409284846004,0.724672609350411,0.3779186284420365,0.07404249047442832,0.628149969232014,0.7584879482865784,0.9140563436931523,0.9192050000856709,1.0,0.4291307415916677,0.29124501265371344,0.01536764645539021,0.0028359974384077917,0.013151835070142812,-0.10910417372735139,0.20662863643720308,0.3639893053984811,0.19747181831169006,0.19174244992542977,-0.06368186842879833,0.6422961412332439,0.359640861065262,0.1911476921595594,0.37757744201332766,0.3709925041509635,-0.064075306912689,0.36231571438604243,0.3636281990843639,0.1913150536387881,0.21806935433715105,0.23048503245693985,0.45835612185024543,0.4608307334191345,0.46182235244750636,-0.06587449897363946,0.43944014968033535,-0.0871413580814491,-0.06701883925680206,-0.06567134547334195,-0.1146142427462461,-0.06579302669920808,-0.14320100142796716,-0.1629577631865045,-0.043438425155281,0.3316353644159016,0.26850601153230835,0.6596814928561995,0.5031763404687506,0.9140563436931523,0.01536764645539021,0.39690469714041077,0.11619443616221661,0.9339130753699662,0.628149969232014,0.4161722909711261,0.7584879482865784,-0.10910417372735139,0.38174424009770225,0.7679335997924467,0.7961860363217681,0.7008038593764382,0.8104277517220482
High252_Dist,0.14091184129955242,0.28417379250874053,0.4820720322310832,0.6475828024853729,0.7081959319004864,0.6428533327006545,0.5028601129183765,0.4416246239021503,0.6035702994484514,0.7976668789098441,0.663138048530382,0.5942618804582432,0.10773555467520628,0.5794328689487146,0.4002226037866666,0.4291307415916677,1.0,0.5082668198674427,-0.2723056581003317,-0.33815051538243346,0.026451687632014147,-0.32651823951816206,0.061440314417277424,0.17727998308547938,0.29290121238961614,0.41284888036504974,-0.2535514996040062,0.4474693095175717,0.5909821451268623,0.04408373754704545,0.10240173605825797,0.17049770061716102,-0.25356460856329865,0.2050640666618725,0.24741203649778645,0.4135076562877576,0.3673656496523953,0.06930972628131737,0.15799965908328104,0.27420040265121254,0.2969908163035131,-0.2502217487247254,0.35923117226766,-0.2651467401525712,0.015369236951450108,0.011871857810743871,-0.08793191467908482,-0.017306566659894322,-0.04022570817394171,-0.09046366122575353,-0.261299753800234,0.1342458815025642,0.10627809161893056,0.44025448666900596,0.33006164764137746,0.5794328689487146,-0.2723056581003317,0.14091184129955242,0.030122192557654585,0.5000264357061549,0.5942618804582432,0.5901273986735573,0.10773555467520628,-0.32651823951816206,0.6894513473637929,0.28417379250874053,0.2998506715974263,0.6297696816550463,0.527168262161955
Low252_Dist,0.08865681790059828,0.19752273191682593,0.39210390800934736,0.6255727094542436,0.763460784736958,0.7894543986507685,0.3702148812549142,0.3357938946780655,0.5114946851454234,0.8147466415098096,0.7654743279875751,0.5112966829790042,0.0299646023130478,0.42793130975213917,0.2579878181138135,0.29124501265371344,0.5082668198674427,1.0,0.25364278584704314,0.3161886399161595,-0.02460111976460973,0.2395602457043405,-0.04069021135082506,0.21508534928518316,0.3523260762423785,0.4642830464038592,-0.02797362239772181,0.33167328180957273,0.5380930385461736,0.06287957103692494,0.10580992959211429,0.20713070692649785,-0.02796536762233428,0.2023328911589129,0.2783685032172945,0.4638817898879528,0.3116147355338918,0.07106929509416884,0.14025468929955398,0.26540552088601144,0.2538558703488535,0.04066874641932811,0.3539210942352233,0.007735857293795785,-0.016389360161640883,-0.015075141471474242,0.014320912518467148,-0.01989592924218654,-0.056251173670446124,-0.13085998421975045,-0.2418623735503663,0.06535483498286045,0.047036907177153114,0.3235936377533478,0.23735325153800355,0.42793130975213917,0.25364278584704314,0.08865681790059828,-0.03436863739101002,0.3904253705485707,0.5112966829790042,0.5321507937375847,0.0299646023130478,0.2395602457043405,0.6477537391339162,0.19752273191682593,0.19457662342537282,0.4948773275049761,0.3884464796620082
Volatility,0.014165553486759248,0.033671274267870685,0.053203119682199845,0.03623665526374103,0.039445111717862344,0.04235854393207544,-0.00399557566165682,0.053523929375366465,0.04327219871218472,0.031001995095325786,0.03939217258136769,0.040394211265270874,0.05419240590288202,-0.00291357235572712,0.012666585928607622,0.01536764645539021,-0.2723056581003317,0.25364278584704314,1.0,0.785965732502365,0.5145793529450848,0.8557125659924754,0.16973755491016915,-0.05950802366372128,-0.10269835102066939,-0.11939534251343172,0.37071547842260677,0.09808101097611485,0.10270816409440807,0.022601449283216193,0.01194133110812085,-0.05241988867412592,0.37088865535932497,-0.10859384608550755,-0.097748876261697,-0.11958164730743887,-0.16769691744593063,0.029175004447146605,0.013050857816659834,-0.03008172925938239,-0.07711741580807342,0.4789313139602806,-0.05111771318772768,0.3118777554723367,-0.048481992283306345,-0.04154388821868822,0.2229121856342068,0.004140702989652445,-0.0017149090362743116,0.046764412936953485,0.16094765857625024,-0.002252727379226731,-0.004219919976205199,0.09888710870880774,0.10596600525801983,-0.00291357235572712,1.0,0.014165553486759248,-0.05589589852225778,0.046358532275251545,0.040394211265270874,0.033087418543645615,0.05419240590288202,0.8557125659924754,0.030291368556417616,0.033671274267870685,0.007942177925228076,-0.015571201666044362,-0.006448782346435036
Vol_60,0.007014683560424175,0.019335706105558896,0.03747681307867253,0.04262187686996128,0.03538121114330086,0.05214865780969444,-0.01050945821233512,0.03625017900057675,0.039340666346249796,0.030762414353092,0.04157936637222501,0.035256331389878146,0.03189009382754499,-0.012682689919076477,-0.007771524564635906,0.0028359974384077917,-0.33815051538243346,0.3161886399161595,0.785965732502365,1.0,-0.0600623861532685,0.7688464187800549,-0.02860142546643996,0.04182585477452628,-0.0789326245730796,-0.11063126797957697,0.3275874762027442,0.022665749861218932,0.09792213641775112,0.033837253181562194,0.03605098570520952,0.04408780949362927,0.327479690353837,-0.01027141764056931,-0.0024712483124093706,-0.11083610626619503,-0.1502393317409827,0.028020058651402724,0.02564997118982367,0.032313792614747344,-0.013078837470261877,0.4064151100411915,0.013944050944599912,0.33330159186697483,-0.04790107009172504,-0.04000414079411487,0.14486090070033322,-0.002958283707931329,-0.014183503194650672,-0.009740878315851017,0.16136147973562567,-0.017835035366769333,-0.014624387152846271,0.021896843245787646,0.022949963662068938,-0.012682689919076477,0.785965732502365,0.007014683560424175,-0.04974680754136163,0.03283526752101358,0.035256331389878146,0.034166983455681095,0.03189009382754499,0.7688464187800549,0.03164724147563465,0.019335706105558896,-0.0032505132900815404,-0.017144524731071965,-0.015193425929765485
